"subjID","A","alpha","beta","gamma","tau","nLL"
41,0,0,0.0703456914450898,1,4.38326173188894,140.153635172647
42,0,0,0.110851469176256,1,12.7887394948874,265.627668732867
43,0,0,0.00673794699908818,1,10.6852064925263,226.619654256586
45,0,0,0.00673794699910494,1,6.01230903305937,179.123337652784
49,0,0,0.310212429501141,1,6.80461430750505,215.916843668993
5,0,0,0.0300376683545762,1,4.95713789140555,162.743686998973
50,0,0,0.29344503613851,1,5.80281926628659,196.523059046443
51,1,1,0.557616358703574,1,5.39721107969331,204.979883922447
53,1,1,0.00673794699909126,1,18.5670350501281,272.998442655012
54,1,1,0.00673794699909406,1,4.2544181578886,177.031398460921
56,1,1,0.555611473067027,1,3.64917578565697,153.010719217041
58,1,1,0.00673794699908765,1,6.74902137745976,181.277802511997
6,0,0,0.113701099942041,1,2.67018046304522,94.86940993765
61,1,1,0.546588061475026,1,4.2652957754616,164.685183021049
63,1,1,0.755791346436653,1,5.58540891140568,159.720059906615
64,1,1,0.273105038366891,1,4.21177149119661,158.114720723102
65,1,1,0.0067379469990944,1,8.09613503243641,196.947649376933
66,1,1,0.792713459437989,1,5.47199693394927,193.661180593471
67,1,1,0.807260472687978,1,4.64928891537861,189.575399612572
68,1,1,1.31601525616251,1,4.58477187268268,162.371030860986
69,1,1,0.00673794699909181,1,6.54093114896773,187.540223885488
7,0,0,0.995088913435662,1,12.9967622752324,236.985462384427
70,1,1,1.10719701476689,1,6.3986853703238,212.259269323966
71,1,1,1.03061303470283,1,6.86164942099281,196.345218210257
72,1,1,0.852102884259813,1,4.64615232941328,183.751689889704
73,1,1,0.852291190678762,1,4.47624292552268,176.084738020511
74,1,1,0.863283701723396,1,3.53250934902314,150.688869998063
75,1,1,0.179639358025811,1,4.69080445743498,178.080930159857
76,1,1,0.483946245371114,1,4.29803221138831,133.756301602563
77,1,1,0.697414117579261,1,7.3947867006249,218.09912706643
78,1,1,1.18433748652728,1,6.66996180677288,226.781380400024
79,1,1,0.0456301613295592,1,2.99210364070146,117.252153529203
8,0,0,0.0949675942769014,1,8.5374927537741,232.775754783376
80,1,1,4.38188831428191,1,54.5981500331349,292.076351623131
81,1,1,0.568360225236793,1,5.377763970086,176.964967513424
82,1,1,0.847086309158976,1,3.36465161549026,139.847182695893
83,1,1,0.00673794699909213,1,20.625194464946,268.440431711909
84,1,1,0.627289400798028,1,6.55054902561338,200.933936735846
85,1,1,0.597016198085208,1,3.40636372636739,171.771814215794
86,1,1,0.0886837306553374,1,30.1338476093085,278.639647973998
87,1,1,1.18545317882766,1,6.17222960201405,206.425365927364
88,1,1,0.00673794699910834,1,5.90265855032689,186.536968006527
89,1,1,0.00673794699909659,1,7.10748071391454,193.226742587631
9,0,0,0.0163310197976371,1,4.87740691121619,148.423137768086
90,1,1,1.01605089825379,1,4.46444592216564,171.947291433743
91,1,1,0.00673794699908617,1,4.90959981509773,185.052767827306
92,1,1,0.558374152452281,1,9.05790132301817,228.107640813639
93,1,1,0.66711652699999,1,4.03746077766806,173.717326663475
94,1,1,0.0953118552141288,1,12.8321833962508,250.392853157644
95,1,1,0.00673794699909996,1,5.82769218089972,185.452430804111
96,1,1,7.12949298923105,1,54.5981500331436,280.63761425459
97,1,1,0.00673794699909026,1,8.14872401139908,230.256457438694
98,1,1,0.00673794699909246,1,6.29774928908865,185.244983661381
99,1,1,1.25724720926161,1,5.85308723406607,200.818337121416
