"subjID","A","alpha","beta","gamma","tau","nLL"
3,0,0.198493517779457,0.0295419777822811,2.25618830293574,30.2731045446696,208.985138938756
30,0,0.00673829729444291,0.00673836169426452,0.871057467868862,5.88106354033113,196.835716909437
31,0,0.101156512932251,0.589696558825284,1.75088249124346,10.9428422807654,227.712074171843
32,0,0.172775472914686,0.431091613048892,1.16178669823736,7.2104146391331,206.538119358633
33,0,0.029312151477663,0.667565154021858,1.44894785320441,6.54829132949306,193.575175661326
34,0,0.180220627995584,0.00673983798784349,1.29998080828242,4.65844700852186,155.405288978666
35,0,0.0630433248599538,0.175574864759548,1.04997031947379,3.90647581892158,148.64375375736
36,0,0.00673812230990761,1.79840067630202,1.55411869149513,16.4743319971274,220.723173631204
37,0,0.183794684761603,0.286243638691159,1.0974928234542,4.75898312342191,168.601964518737
38,0,0.0277114175323208,0.419999741598792,1.10385428345128,8.42179900777566,226.388897729968
39,0,0.00673802428341393,0.333387312119215,0.931749227206014,5.0190634038256,169.626753411486
4,0,0.0688456574091369,0.113014695197206,1.11242238968522,6.86487147031547,175.546972257374
40,0,0.206555324415112,1.59352750607072,1.1603197140335,17.2376504674156,252.371430940413
41,0,0.0641893699977798,0.0276894522500566,1.13204351066952,5.94758128273696,125.543261465411
42,0,0.179103412230361,0.0108432390665385,1.88540320796014,34.0133661809364,260.731301505616
43,0,0.0854788888712613,0.0067380073326805,1.07513931251162,12.488972433623,229.067795922019
44,0,0.0329027037559022,0.480357907495032,1.11220163317096,5.565668822316,192.127772183539
45,0,0.0498959208454335,0.22153488174931,1.57856638840282,7.79427238521279,150.839389780325
46,0,0.00673984270036633,4.57152346989204,1.18549737192287,48.9981486146817,245.599474431575
47,0,0.0711586914198317,0.111993172554881,1.26031625300115,8.73372388018829,208.9985681011
48,0,0.166512136235153,0.672437770374356,1.01799816847453,11.2003751536896,229.909186907679
49,0,0.00673819407367256,0.350736779045436,1.08948419789543,7.69821440560428,219.655018256601
5,0,0.00675144337258573,0.242991835760334,1.50170089840952,6.02813836981686,168.167339002867
50,0,0.178966260960192,0.523076143372268,0.646471581088631,3.58145066661679,177.520862383581
51,1,0.264312083065386,0.745162542238248,0.659986229640537,2.35943464583048,161.399981419775
52,1,0.234394521042266,0.226168985664919,0.987772010223941,1.50335278035308,110.349476348262
53,1,0.115532011745378,0.0660348618619103,0.3501063347618,5.213133992787,245.215559139853
54,1,0.509119039277764,0.0263279827178334,0.878382199733957,2.6694643975583,100.938607064485
55,1,0.142324180966289,0.247974204360233,1.45465042937619,2.64278449928906,86.7683953320438
56,1,0.641095884630595,0.424289055685572,0.843930050347963,2.73553345486165,147.351840779712
57,1,0.28793177262955,0.670215616615706,0.890364992341824,3.04955268842932,179.244018444864
58,1,0.140474109916791,0.00673998215609577,0.662043259797757,2.63944501254113,137.209440123288
59,1,4.60401485595529,0.00673824310968278,0.0223234973285637,8.6334138211948,279.503614425053
6,0,0.0067380242021665,0.0892918563511843,0.848616397931077,1.96560167469738,93.8961651308909
60,1,0.15330464890842,0.294202133435756,1.47315835625361,5.52253965012238,135.637733894133
61,1,0.979932356422621,0.753071568541485,0.774265941956364,2.97385046181146,179.395997493673
62,1,0.559694649032794,0.60526517809012,0.412809544811326,1.37433053353543,133.965411727052
63,1,0.0272054818318146,0.741886032385095,1.0381377822883,1.09335155758315,102.052624543257
64,1,0.403595483632103,0.23657589529631,0.927050335867171,3.72291004943522,153.279310123562
65,1,0.0154512883574829,0.418841946611823,2.61888123553057,6.22482610953106,162.502772450689
66,1,0.440413850100512,0.422037700215279,1.78682881467402,6.29792489437788,163.829904288155
67,1,0.257292914758338,0.632344460990629,0.643790063411571,1.89817926313872,159.299426033499
68,1,0.265700540879388,0.631077558146789,0.617325643872892,2.38964187926963,149.76652601351
69,1,0.149930316945946,0.294560745887354,0.948894285067633,2.9828685535039,150.911496382528
7,0,0.0301769408663254,0.957855993076122,1.02853860079895,9.98120013224841,228.900154982278
70,1,0.00673819347182711,0.794476124428236,0.300631499706183,1.03334526066929,177.697166030663
71,1,0.321951632727373,0.699433660509743,1.14804051970326,5.65964284160296,200.611479337137
72,1,0.0728979667367365,0.443376926299986,0.733179272355616,2.93928702171408,185.559245244913
73,1,0.114133870868517,0.722655767901566,0.769008744120087,1.82089487083228,156.335435833282
74,1,0.259272020706098,0.577252404981651,1.0944517112823,3.43355394608418,171.450547538092
75,1,0.0413614324335798,0.249849887982702,1.21675026025747,3.8526821642868,163.439525995801
76,1,0.340302835949124,0.446273566084195,0.669328803408372,2.83385318421276,148.437641621397
77,1,0.410708473416581,1.00631064079332,1.65603901306976,8.25543030955836,204.184643708608
78,1,0.180813099447168,0.803065536007279,1.19954941579293,3.58415049072161,193.94182177873
79,1,0.105762732012487,0.220521425243167,0.609564489785914,0.728889539737168,79.7066456322927
8,0,0.179051583404681,0.105851878750517,0.872176268486663,8.69132272400445,244.639144257614
80,1,17.6667462956221,3.06382386428169,0.687680358103873,54.5981336101716,285.223640640025
81,1,0.195801827330569,0.699160254028931,0.970812758187849,2.5660840932355,153.111321616621
82,1,0.372252667612985,0.726915771438343,1.17880302857004,2.6052837734974,120.354599311498
83,1,0.129476496186454,0.0443991233923041,0.574737453401447,9.61545853678724,258.974581815856
84,1,0.280829469827105,0.771222396734331,1.67612995450347,4.89038870457033,160.085146798741
85,1,0.556667381110624,0.538310607544361,0.657551586812609,1.61719305702747,145.50398432082
86,1,0.00673972270877128,0.392233826769026,1.40153353071994,16.629557297903,263.675293277892
87,1,0.196335029082119,0.722414696085991,0.74577678574556,3.16551965606988,190.227442732991
88,1,0.00674256465121336,0.0385665131088697,0.71417764305349,2.39837045609084,143.823669814336
89,1,0.064488779246209,0.328317279922815,1.80277799417889,3.40478996410778,112.209983404464
9,0,0.0420466625911163,0.124074196605891,1.57390390078198,6.13534607084615,169.44526710652
90,1,0.573362139992094,0.907718356201541,0.899843899546523,3.82731018360269,174.518447168513
91,1,0.00675138620936833,0.00673922263226188,0.635066801640347,1.73174199127784,84.3233708664604
92,1,0.426623599744757,0.781050853647234,0.52251614647286,3.23203273713073,206.511447716719
93,1,0.209919267562116,0.456611177534017,1.09409578180217,3.91792302559276,171.638482176854
94,1,0.257902983436832,0.213368704891272,1.45272136921947,15.9814965447179,255.17835235947
95,1,0.403226494723139,0.00673852140323404,1.16856824419537,5.2956990400188,119.229507276082
96,1,27.280022889532,2.42810728318801,0.00673988817538619,4.96893240064855,278.994219601266
97,1,0.00673797051649579,0.350513130573559,0.712528799360443,2.23596170358615,181.099970687839
98,1,0.486824640540862,0.0289380184401143,1.86437893730125,9.38852762142571,175.593260110575
99,1,0.00673877562144284,0.952149748366218,0.220590348366909,1.09371735160971,171.516003084666
