"subjID","A","alpha","beta","gamma","tau","nLL"
44,0,0,0.459243953428631,1.09539089279325,5.97632977864535,189.333296547648
45,0,0,0.113241356741547,1.66642222109173,9.86672984973861,154.914330149021
46,0,0,3.95028428309203,1.39491658527722,54.5981499856923,256.427344398243
47,0,0,0.00673794935756495,1.38445938848867,12.1073538828875,212.699152390133
48,0,0,0.648066924805485,1.04778743482163,10.7593368138403,233.283761180692
49,0,0,0.313883653173333,1.02065788545021,6.95725331634652,215.892967691668
5,0,0,0.046718474699427,1.22848391419402,5.67956238528759,158.457279305224
50,0,0,0.406809685747766,0.66083990692376,4.27706451800509,186.36614922126
51,1,0,0.432685167182903,0.737190858212495,2.53525001180591,184.286776403751
52,1,0,0.14095104139855,0.991015314239629,1.79735863162853,130.329922867252
53,1,0,0.00673794701962809,0.354075402101703,5.70207685930149,253.326275111614
54,1,0,0.00673794866610905,0.873046292066545,4.73597773722136,188.468087966756
55,1,0,0.207876498648717,1.83983089527482,3.56464559764511,77.1723003590527
56,1,0,0.150132489533536,0.719908877754119,3.28730487034669,169.260409962575
57,1,0,0.455579300318966,0.906939298588977,3.41749930027154,174.099376327723
58,1,0,0.00673795231413446,0.918534300458409,5.88120333796235,175.362819745923
59,1,0,0.778482103425692,1.34670145913915,54.5981490815835,279.859525362131
6,0,0,0.107841640485034,0.865886471749832,2.21791567407515,90.3313479935988
60,1,0,0.234617412160346,1.54525467062735,6.15404269994632,153.63438740635
61,1,0,0.351326012118394,1.06677741922154,5.04867944174658,180.873245142175
62,1,0,0.312273670975709,0.790279833682793,2.55455706269705,132.211725136617
63,1,0,0.719473504906347,1.18393364516138,1.22492174432374,75.3537500973979
64,1,0,0.110807516719649,0.916488853313136,4.32569385737137,174.60605869078
65,1,0,0.296971747194816,1.76553185317697,5.90564640814335,143.932829814612
66,1,0,0.173125462708893,1.69030623020852,6.92979893704155,199.587935777043
67,1,0,0.382215440929097,0.557866512247495,2.22183843753738,174.835928856133
68,1,0,0.443145029385822,0.637778641225428,2.4001704122396,160.708745170272
69,1,0,0.256312833674509,0.955104205765299,3.19677362761942,153.84729105119
7,0,0,0.968787219065531,1.24370069134745,14.0722538513702,234.687669659545
70,1,0,0.74552064780556,0.260343749446626,1.53181072611154,184.267798170543
71,1,0,0.527222237380781,0.935302119180883,4.69429155879467,198.465187977446
72,1,0,0.356862560740583,0.625753514445664,2.21886917539507,161.720988587769
73,1,0,0.597730220906783,0.869883203597852,2.01753988386355,148.626300850286
74,1,0,0.347863400527109,0.919519533659044,2.87653830645137,144.308902576324
75,1,0,0.30908332208146,1.05437427274087,3.73874933983426,150.684883651166
76,1,0,0.41552200835207,0.55530941791986,2.1294404248378,131.574146315337
77,1,0,0.211560586147872,1.52180365100235,17.6684515838658,241.373825626374
78,1,0,0.499498320422112,0.872370686281078,3.75298413379532,217.09190692132
79,1,0,0.128880604467156,0.357909391412492,0.477183343086028,90.1247068977462
8,0,0,0.0964196847492263,0.96289446693834,8.27633438032943,232.660809185252
80,1,0,2.35342266929716,1.18836581010568,54.598149923087,280.393198479274
81,1,0,0.391170239854307,0.699475559158691,2.49830834541036,158.652296402273
82,1,0,0.367851015136342,0.744277733488341,2.58270369601601,142.7272711225
83,1,0,0.00673795129367942,0.727763487778447,11.346020005398,260.632322475231
84,1,0,0.287568443979781,1.68411600703865,9.61834881118243,213.138455444863
85,1,0,0.245609571088487,0.691739862415874,2.45610856147598,183.857658642556
86,1,0,0.341025266301603,2.18459962310523,38.938243798833,269.110842458348
87,1,0,0.480756225820953,0.842241454413226,3.71903219174929,197.651014358544
88,1,0,0.00673795039847481,0.773259207570484,2.40563039255862,132.843047097363
89,1,0,0.216966428102242,1.64885703407206,4.55736165147985,130.709543402043
9,0,0,0.135906921611278,1.2135047018679,5.2870459441567,142.809223306631
90,1,0,0.314743924469295,0.720791138429846,3.7572993826065,191.695262438101
91,1,0,0.00673795195618508,0.846588034332687,2.54391296345698,117.272090899329
92,1,0,0.460758947778193,0.372584770903913,3.27496591019806,222.115566929544
93,1,0,0.326032202680367,0.643507722676229,2.58870678446985,169.666731267907
94,1,0,0.234504026643233,1.24058996538359,14.2791015947088,254.573637210804
95,1,0,0.0067380786036361,1.35364274768024,6.8949785962385,169.557022519416
96,1,0,2.71447041222157,1.64227815690712,54.5981497876876,266.573282691413
97,1,0,0.21464895186902,0.756371233153898,2.80504270256985,193.245624907255
98,1,0,0.0067380105778465,1.26030571328372,8.29149981883207,184.112456948669
99,1,0,0.861316357460608,0.236184140595121,1.04763384692197,173.367604542379
