"subjID","A","alpha","beta","gamma","tau","nLL"
61,1,0.895103235891201,0.604663699773248,0.860993233284103,3.61178738660022,163.936931940637
62,1,0.513380645696209,0.511500251924103,0.383704259253385,1.25468484914943,125.439701810478
63,1,0.00673978907591002,0.7218157288815,1.16273088044578,1.23823850065261,75.9791422222641
64,1,0.527982763243146,0.284136940863814,1.04800524054571,4.08016291202602,156.612053806779
65,1,0.0204430159377049,0.311484899057942,1.81436945932357,6.02520087378496,143.859667921921
66,1,0.333741471132006,0.352926780364147,1.77915278136657,6.82423925238838,185.155553391914
67,1,0.169513413944925,0.548091658003278,0.6341834040164,2.26307233118415,171.897171967965
68,1,0.283873084522861,0.738938321296022,0.739169375076473,2.51097201416124,147.660603068855
69,1,0.0975836511056486,0.302698511406975,1.02594749487284,3.25293638217951,151.791440920424
7,0,0.0604534695955425,1.08140535864393,1.2307895455667,14.0505874366885,234.40988161315
70,1,0.0411920482911222,0.775390794446217,0.284642175220471,1.5687339603649,184.010025888433
71,1,0.32210001365601,0.773657762723992,1.15748496334896,5.64265492000407,186.255404922445
72,1,0.0633411767813538,0.393634032813921,0.659463338199839,2.31261906932457,161.441651825924
73,1,0.0951682801131455,0.699720415900145,0.924768133749022,2.00917277179706,142.84295952662
74,1,0.2634589323426,0.588404685808104,1.06326633721423,3.01575391377012,135.336634256321
75,1,0.115369322024454,0.346618040911376,1.16730185176655,3.91182717870655,148.847511091718
76,1,0.38422420937002,0.460528792901015,0.879837812721536,2.96736016080143,123.240637064575
77,1,0.551822440577288,0.876492889562646,1.53211429670759,8.91565470124443,207.517466145358
78,1,0.270037503301084,0.846291390560031,1.02476379933316,3.66154123927383,199.106656472184
79,1,0.153911629333351,0.239816560614372,0.580041857041275,0.76919483121791,86.8706116298276
8,0,0.0307450415547909,0.104945861519981,0.96317495793274,8.29219022027175,232.621598302362
80,1,54.598049719629,14.2238889677554,0.00675632453117058,54.5978166848078,286.014871521076
81,1,0.246116984472102,0.680651973245555,0.870696214199865,2.29274509776988,142.322115780687
82,1,0.327049439869704,0.672061736567818,1.33883628397183,3.13710884362042,121.168048146197
83,1,0.00673895580724922,0.0067383265924856,0.723120647217021,11.3093048934103,260.694399925147
84,1,0.408143837764168,0.65321712976844,1.45344976283857,6.05448947810808,188.612397317217
85,1,0.453063546321253,0.483320575938574,0.858235423173897,2.30352557768843,161.770252648974
86,1,0.101325032303582,0.420836473504177,2.17953024014692,38.8773919145656,268.770389625593
87,1,0.227707561832085,0.720118361390582,0.820378319752396,3.42026837135452,189.243682533419
88,1,0.0329687111639322,0.00673812665781584,0.772403920575608,2.39131616915595,132.784159618215
89,1,0.0567657845877442,0.242479882189466,1.72109082687004,4.53653086674112,130.235961740106
9,0,0.00675383733092471,0.135993973526093,1.21258334993006,5.3052234648484,142.956561734456
90,1,0.715894685156908,0.946274288501174,0.854649882094911,3.62334701613445,168.981520997295
91,1,0.130409958765273,0.00762960556015846,0.836573096934119,2.3454852966372,115.48584027198
92,1,0.347829648347201,0.737825183263296,0.458008830854437,3.16325237384013,214.901552975554
93,1,0.294128500342752,0.402640466079012,0.926497172797742,3.57541410459633,166.687947382136
94,1,0.37032154833985,0.453869611577976,1.52554881622738,15.2434241238364,245.702223246165
95,1,0.301457300218533,0.022007971209052,1.32433133261114,6.03909802521698,159.89178501884
96,1,30.0333746739842,0.006741548561832,0.0067805416380001,4.65887826586797,280.555275099807
97,1,0.00673967305372061,0.216442014447978,0.755722863227515,2.80979230814198,193.368762728845
98,1,0.49016704844785,0.0350903405000353,1.56280096123488,8.60051939244071,170.798100114799
99,1,0.00675077911220385,0.866325639522157,0.236860660762951,1.05233324872546,173.45178091313
